rosbagTimestamp,layout,dim,data_offset,data
1549701415616956979,,[],0,"[99.1197509765625, 1.258287787437439]"
1549701415617813068,,[],0,"[99.1197509765625, 1.258287787437439]"
1549701415617881052,,[],0,"[99.1197509765625, 1.258287787437439]"
1549701415618695539,,[],0,"[99.1197509765625, 1.2600672245025635]"
1549701415618797349,,[],0,"[99.1197509765625, 1.2600672245025635]"
1549701415618938155,,[],0,"[99.1197509765625, 1.2600672245025635]"
1549701415619051980,,[],0,"[99.1197509765625, 1.2414641380310059]"
1549701415619443216,,[],0,"[99.1197509765625, 1.2414641380310059]"
1549701415619604940,,[],0,"[99.1197509765625, 1.2485817670822144]"
1549701415619926658,,[],0,"[99.1197509765625, 1.2485817670822144]"
1549701415620173638,,[],0,"[99.1197509765625, 1.247611165046692]"
1549701415620185836,,[],0,"[99.1197509765625, 1.247611165046692]"
1549701415620207493,,[],0,"[99.1197509765625, 1.247611165046692]"
1549701415620323045,,[],0,"[99.1197509765625, 1.247611165046692]"
1549701415620434569,,[],0,"[99.1197509765625, 1.247611165046692]"
1549701415620695066,,[],0,"[99.1197509765625, 1.2385523319244385]"
1549701415620711480,,[],0,"[99.1197509765625, 1.2385523319244385]"
1549701415620718890,,[],0,"[99.1197509765625, 1.2385523319244385]"
1549701415620724351,,[],0,"[99.1197509765625, 1.2385523319244385]"
1549701415620730872,,[],0,"[99.1197509765625, 1.2463170289993286]"
1549701415620745342,,[],0,"[99.1197509765625, 1.250037670135498]"
1549701415620752397,,[],0,"[99.1197509765625, 1.2422728538513184]"
1549701415621039300,,[],0,"[99.1197509765625, 1.2393611669540405]"
1549701415621605217,,[],0,"[99.1197509765625, 1.2414641380310059]"
1549701415622033625,,[],0,"[99.1197509765625, 1.2414641380310059]"
1549701415622044352,,[],0,"[99.1197509765625, 1.237581729888916]"
1549701415622050853,,[],0,"[99.1197509765625, 1.237581729888916]"
1549701415622056525,,[],0,"[99.1197509765625, 1.242919921875]"
1549701415622061063,,[],0,"[99.1197509765625, 1.259096622467041]"
1549701415622550923,,[],0,"[99.1197509765625, 1.25472891330719]"
1549701415622649389,,[],0,"[99.1197509765625, 1.25472891330719]"
1549701415623361204,,[],0,"[99.1197509765625, 1.25472891330719]"
1549701415623556567,,[],0,"[99.1197509765625, 1.25472891330719]"
1549701415623685186,,[],0,"[99.1197509765625, 1.245669960975647]"
1549701415623810711,,[],0,"[99.1197509765625, 1.2463170289993286]"
1549701415624054357,,[],0,"[99.1197509765625, 1.2463170289993286]"
1549701415624217007,,[],0,"[99.00051879882812, 1.2458317279815674]"
1549701415624443286,,[],0,"[99.00051879882812, 1.2458317279815674]"
1549701415624611092,,[],0,"[99.00051879882812, 1.2458317279815674]"
1549701415626533444,,[],0,"[99.00051879882812, 1.2532730102539062]"
1549701415626556495,,[],0,"[99.00051879882812, 1.2438905239105225]"
1549701415626845761,,[],0,"[99.00051879882812, 1.2438905239105225]"
1549701415627277272,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415627819783,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628367841,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628381162,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628457571,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628545662,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628665937,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628847904,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628862611,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628989452,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415628999364,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415629003441,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415629372035,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415629972473,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415630181004,,[],0,"[99.00051879882812, 1.2482582330703735]"
1549701415630196743,,[],0,"[99.00051879882812, 1.2540818452835083]"
1549701415630363790,,[],0,"[99.00051879882812, 1.2434052228927612]"
1549701415630380379,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415630387805,,[],0,"[99.00051879882812, 1.2506847381591797]"
1549701415630398142,,[],0,"[99.00051879882812, 1.2506847381591797]"
1549701415630415452,,[],0,"[99.00051879882812, 1.2506847381591797]"
1549701415630420787,,[],0,"[99.00051879882812, 1.2506847381591797]"
1549701415630574836,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415630620839,,[],0,"[99.16007995605469, 1.2354787588119507]"
1549701415630997669,,[],0,"[99.16007995605469, 1.2427581548690796]"
1549701415631128943,,[],0,"[99.16007995605469, 1.2417875528335571]"
1549701415631243919,,[],0,"[99.16007995605469, 1.2417875528335571]"
1549701415631323567,,[],0,"[99.16007995605469, 1.2446993589401245]"
1549701415631334249,,[],0,"[99.16007995605469, 1.2446993589401245]"
1549701415631533471,,[],0,"[99.16007995605469, 1.2446993589401245]"
1549701415631767193,,[],0,"[99.16007995605469, 1.2361258268356323]"
1549701415631774734,,[],0,"[99.16007995605469, 1.2361258268356323]"
1549701415631847044,,[],0,"[99.16007995605469, 1.2361258268356323]"
1549701415631861629,,[],0,"[99.16007995605469, 1.2417875528335571]"
1549701415631868528,,[],0,"[99.16007995605469, 1.2466405630111694]"
1549701415631874345,,[],0,"[99.16007995605469, 1.2466405630111694]"
1549701415631879532,,[],0,"[99.16007995605469, 1.2466405630111694]"
1549701415631884736,,[],0,"[99.16007995605469, 1.2466405630111694]"
1549701415631904155,,[],0,"[99.16007995605469, 1.2377434968948364]"
1549701415632072096,,[],0,"[99.16007995605469, 1.243728756904602]"
1549701415632105721,,[],0,"[99.16007995605469, 1.243728756904602]"
1549701415632641864,,[],0,"[99.16007995605469, 1.242919921875]"
1549701415632650180,,[],0,"[99.16007995605469, 1.2466405630111694]"
1549701415632873657,,[],0,"[99.16007995605469, 1.2466405630111694]"
1549701415633544996,,[],0,"[99.16007995605469, 1.2349934577941895]"
