%time,field.layout.data_offset,field.data0,field.data1
1547109384276270540,0,121.841682434,-587.928955078
1547109384282846023,0,121.841682434,-587.928955078
1547109384289639046,0,122.149124146,-587.689453125
1547109384296179736,0,122.318382263,-587.634216309
1547109384302775444,0,122.437553406,-587.634216309
1547109384309406595,0,122.62562561,-588.360534668
1547109384316160174,0,122.67591095,-588.360534668
1547109384322984590,0,123.033432007,-589.434204102
1547109384329556661,0,122.98299408,-591.013183594
1547109384336270881,0,123.102119446,-591.013183594
1547109384343212319,0,123.390953064,-593.400024414
1547109384349476362,0,123.629295349,-596.542114258
1547109384356727603,0,123.867645264,-596.542114258
1547109384362797997,0,123.986816406,-599.247375488
1547109384369424944,0,124.105995178,-599.900024414
1547109384376126166,0,124.225166321,-599.900024414
1547109384383146744,0,124.174232483,-598.807922363
1547109384390399969,0,124.412475586,-598.807922363
1547109384396373420,0,124.412475586,-596.505249023
1547109384402701259,0,124.582687378,-594.197387695
1547109384409757086,0,124.582687378,-594.197387695
1547109384416622669,0,124.821037292,-592.360534668
1547109384422726843,0,124.888969421,-591.144714355
1547109384429471729,0,124.888969421,-591.144714355
1547109384436364190,0,125.110671997,-590.502624512
1547109384442677185,0,125.484588623,-590.502624512
1547109384449712114,0,125.774429321,-590.847351074
1547109384456151152,0,125.893608093,-591.160522461
1547109384463152643,0,125.841964722,-591.160522461
1547109384469368174,0,125.945243835,-590.860534668
1547109384476527939,0,126.080207825,-589.760498047
1547109384482924966,0,126.012779236,-589.760498047
1547109384489416494,0,126.012779236,-588.20526123
1547109384496146003,0,126.012779236,-585.447387695
1547109384502894250,0,126.012779236,-585.447387695
1547109384509277962,0,125.961090088,-582.542114258
1547109384516265640,0,126.131950378,-582.542114258
1547109384523344459,0,126.131950378,-579.921081543
1547109384529681592,0,126.19934082,-579.105285645
1547109384536518782,0,126.19934082,-579.105285645
1547109384542831561,0,126.370300293,-580.092102051
1547109384549576986,0,126.370300293,-581.573669434
1547109384556120381,0,126.318458557,-581.573669434
1547109384562709214,0,126.318458557,-584.528930664
1547109384569453650,0,126.318458557,-587.678955078
1547109384576350113,0,126.19934082,-587.678955078
1547109384582679725,0,126.183692932,-588.686828613
1547109384589452297,0,125.826026917,-588.686828613
1547109384596068336,0,125.841964722,-587.939453125
1547109384603107595,0,125.841964722,-586.623657227
1547109384609401612,0,125.706794739,-586.623657227
1547109384616581689,0,125.416908264,-584.86315918
1547109384623139587,0,125.468353271,-584.86315918
1547109384629665292,0,125.416908264,-583.031555176
1547109384636053502,0,125.468353271,-581.20526123
1547109384642746540,0,125.24634552,-581.20526123
1547109384649597794,0,125.416908264,-581.11315918
1547109384656323991,0,125.365470886,-581.355285645
1547109384662849437,0,125.365470886,-581.355285645
1547109384669755965,0,125.484588623,-582.457885742
1547109384676152497,0,125.365470886,-584.126342773
1547109384683306211,0,125.416908264,-584.126342773
1547109384689326443,0,124.940216064,-585.478942871
1547109384696459315,0,124.940216064,-585.478942871
1547109384703093820,0,124.412475586,-586.157897949
1547109384709435929,0,124.412475586,-585.802612305
1547109384716648397,0,124.105995178,-585.802612305
1547109384723204190,0,123.986816406,-584.655273438
1547109384729452515,0,123.697731018,-583.897338867
1547109384736146901,0,123.748474121,-583.897338867
1547109384742673520,0,123.527923584,-583.678955078
1547109384749453209,0,123.679985046,-584.105285645
1547109384756130851,0,123.510124207,-584.105285645
1547109384763825484,0,123.459495544,-583.584228516
1547109384769600750,0,123.510124207,-583.584228516
1547109384776258762,0,123.340362549,-581.986816406
1547109384782675075,0,123.051635742,-580.589477539
1547109384789858531,0,122.795074463,-580.589477539
1547109384796141185,0,122.62562561,-579.915771484
1547109384803162831,0,122.437553406,-580.357910156
1547109384809892759,0,122.149124146,-580.357910156
1547109384816433273,0,122.130065918,-580.0
1547109384822816521,0,121.67263031,-577.773681641
1547109384829624615,0,121.434387207,-577.773681641
1547109384836095290,0,121.12664032,-574.968444824
1547109384842754638,0,120.838768005,-574.968444824
1547109384849251440,0,120.292419434,-573.302612305
1547109384856012321,0,120.292419434,-572.944763184
1547109384862878392,0,120.173248291,-572.944763184
1547109384870372621,0,120.173248291,-572.944763184
1547109384876313512,0,119.934898376,-572.049987793
1547109384882854576,0,119.458206177,-572.049987793
1547109384889848883,0,119.458206177,-571.484191895
1547109384896363409,0,119.171028137,-571.484191895
1547109384903150812,0,118.981498718,-569.54473877
1547109384909951081,0,118.862335205,-566.950012207
1547109384916214248,0,118.694526672,-566.950012207
1547109384923102660,0,118.456283569,-563.860534668
1547109384929668615,0,118.266456604,-560.013183594
1547109384936094177,0,118.028114319,-560.013183594
